Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,Notes
Anteater_2,AT,IMG_1779,2,domestic dog,1,11/3/2019,17:58:00, 
Anteater_2,AT,IMG_1787,1,raccoon,1,11/3/2019,19:29:00, 
Anteater_2,AT,IMG_1795,1,rabbit,1,11/3/2019,23:46:00, 
Anteater_2,AT,IMG_1797,2,bird,1,11/4/2019,0:06:00,"owl, mid-flight!"
Anteater_2,AT,IMG_1799,1,bird,1,11/4/2019,0:06:00,"owl, landed"
Anteater_2,AT,IMG_1803,3,coyote,1,11/4/2019,0:09:00, 
Anteater_2,AT,IMG_1808,3,rabbit,1,11/4/2019,1:55:00, 
Anteater_2,AT,IMG_1819,1,human,1,11/4/2019,8:39:00, 
Anteater_2,AT,IMG_1819,1,domestic dog,1,11/4/2019,8:39:00, 
Anteater_2,AT,IMG_1821,2,human,1,11/4/2019,8:43:00, 
Anteater_2,AT,IMG_1828,2,human,1,11/4/2019,10:23:00, 
Anteater_2,AT,IMG_1836,3,coyote,1,11/4/2019,18:52:00, 
Anteater_2,AT,IMG_1840,1,rabbit,1,11/4/2019,20:27:00, 
Anteater_2,AT,IMG_1842,3,unknown,1,11/5/2019,3:31:00,"camera error, only eyes visible"
Anteater_2,AT,IMG_1852,3,unknown,2,11/5/2019,4:38:00,"camera error, only eyes visible"
Anteater_2,AT,IMG_1861,3,human,1,11/5/2019,7:32:00, 
Anteater_2,AT,IMG_1864,1,bird,1,11/5/2019,9:32:00,crow
Anteater_2,AT,IMG_1866,2,human,1,11/5/2019,9:37:00, 
Anteater_2,AT,IMG_1866,2,domestic dog,1,11/5/2019,9:37:00, 
Anteater_2,AT,IMG_1873,3,unknown,1,11/5/2019,22:53:00,"camera error, only eyes visible"
Anteater_2,AT,IMG_1879,2,rabbit,1,11/6/2019,0:58:00, 
Anteater_2,AT,IMG_1881,3,rabbit,1,11/6/2019,1:49:00, 
Anteater_2,AT,IMG_1889,1,rabbit,1,11/6/2019,1:53:00, 
Anteater_2,AT,IMG_1893,2,coyote,1,11/6/2019,2:20:00, 
Anteater_2,AT,IMG_1898,3,unknown,1,11/6/2019,6:11:00,"camera error, only eyes visible, possibly a rabbit"
Anteater_2,AT,IMG_1903,3,unknown,1,11/6/2019,6:48:00,"camera error, only eyes visible, possibly a rabbit"
Anteater_2,AT,IMG_1905,2,human,1,11/6/2019,7:56:00, 
Anteater_2,AT,IMG_1908,2,human,1,11/6/2019,8:02:00, 
Anteater_2,AT,IMG_1911,2,human,1,11/6/2019,8:15:00, 
Anteater_2,AT,IMG_1918,1,human,1,11/6/2019,8:40:00, 
Anteater_2,AT,IMG_1927,1,human,1,11/6/2019,13:29:00, 
Anteater_2,AT,IMG_1930,1,human,1,11/6/2019,17:01:00, 
Anteater_2,AT,IMG_1933,2,rabbit,1,11/6/2019,22:07:00, 
Anteater_2,AT,IMG_1939,2,rabbit,2,11/7/2019,6:36:00, 
Anteater_2,AT,IMG_1944,1,human,1,11/7/2019,7:35:00, 
Anteater_2,AT,IMG_1947,3,unknown,1,11/7/2019,18:46:00, 
Anteater_2,AT,IMG_1951,3,unknown,1,11/7/2019,19:33:00, 
Anteater_2,AT,IMG_1954,2,coyote,1,11/8/2019,2:58:00, 
Anteater_2,AT,IMG_1959,2,coyote,1,11/8/2019,18:05:00, 
Anteater_2,AT,IMG_1962,1,coyote,1,11/8/2019,19:00:00, 
Anteater_2,AT,IMG_1971,2,coyote,1,11/8/2019,19:14:00, 
Anteater_2,AT,IMG_1976,2,coyote,1,11/8/2019,21:10:00, 
Anteater_2,AT,IMG_1977,1,coyote,1,11/8/2019,22:52:00, 
Anteater_2,AT,IMG_1983,1,rabbit,1,11/9/2019,2:56:00, 
Anteater_2,AT,IMG_1990,2,rabbit,1,11/9/2019,3:57:00, 
Anteater_2,AT,IMG_1992,3,unknown,1,11/9/2019,5:09:00, 
Anteater_2,AT,IMG_1997,3,rabbit,1,11/9/2019,5:53:00, 
Anteater_2,AT,IMG_1998,2,human,1,11/9/2019,8:36:00, 
Anteater_2,AT,IMG_2007,1,human,1,11/9/2019,10:10:00, 
Anteater_2,AT,IMG_2010,1,human,1,11/9/2019,10:31:00, 
Anteater_2,AT,IMG_2017,1,human,1,11/9/2019,10:38:00,cyclist
Anteater_2,AT,IMG_2019,1,human,1,11/9/2019,17:41:00,cyclist
Anteater_2,AT,IMG_2023,2,coyote,1,11/10/2019,2:35:00, 
Anteater_2,AT,IMG_2026,3,rabbit,1,11/10/2019,2:48:00, 
Anteater_2,AT,IMG_2034,1,human,1,11/10/2019,12:07:00, 
Anteater_2,AT,IMG_2043,2,rabbit,1,11/11/2019,3:02:00, 
Anteater_2,AT,IMG_2046,2,rabbit,1,11/11/2019,4:46:00, 
Anteater_2,AT,IMG_2050,2,rabbit,1,11/11/2019,5:00:00, 
Anteater_2,AT,IMG_2053,2,rabbit,1,11/11/2019,5:56:00, 
Anteater_2,AT,IMG_2058,3,rabbit,1,11/11/2019,6:12:00, 
Anteater_2,AT,IMG_2063,3,rabbit,1,11/11/2019,6:34:00,"possibly 2 rabbits, difficult to tell"
Anteater_2,AT,IMG_2068,2,rabbit,1,11/11/2019,6:55:00, 
Anteater_2,AT,IMG_2073,1,human,1,11/11/2019,8:37:00, 
Anteater_2,AT,IMG_2079,3,human,1,11/12/2019,7:50:00, 
Anteater_2,AT,IMG_2082,3,coyote,1,11/13/2019,3:10:00,"very difficult to see, on left side"
Anteater_2,AT,IMG_2085,3,human,2,11/13/2019,8:37:00, 
Anteater_2,AT,IMG_2085,3,domestic dog,2,11/13/2019,8:37:00, 
Anteater_2,AT,IMG_2091,1,human,1,11/13/2019,10:19:00, 
Anteater_2,AT,IMG_2097,2,human,1,11/13/2019,11:48:00, 
Anteater_2,AT,IMG_2103,1,human,1,11/13/2019,16:43:00, 
Anteater_2,AT,IMG_2108,2,coyote,1,11/13/2019,18:56:00,"great picture, only part of body shown"
Anteater_2,AT,IMG_2110,3,human,1,11/14/2019,7:18:00, 
Anteater_2,AT,IMG_2113,2,coyote,1,11/14/2019,7:47:00, 
Anteater_2,AT,IMG_2115,1,human,2,11/14/2019,18:10:00, 
Anteater_2,AT,IMG_2121,3,unknown,1,11/14/2019,20:06:00, 
Anteater_2,AT,IMG_2127,3,coyote,1,11/15/2019,1:38:00, 
Anteater_2,AT,IMG_2134,3,unknown,1,11/15/2019,3:34:00,possibly a coyote
Anteater_2,AT,IMG_2139,3,human,1,11/15/2019,5:08:00, 
Anteater_2,AT,IMG_2142,2,human,1,11/15/2019,8:34:00, 
Anteater_2,AT,IMG_2145,1,human,1,11/15/2019,10:13:00, 
Anteater_2,AT,IMG_2151,1,human,1,11/15/2019,12:05:00, 
Anteater_2,AT,IMG_2158,1,human,1,11/15/2019,17:29:00,cyclist
Anteater_2,AT,IMG_2162,2,human,2,11/15/2019,17:35:00,cyclist
Anteater_2,AT,IMG_2164,2,coyote,1,11/15/2019,18:27:00, 
Anteater_2,AT,IMG_2166,3,unknown,2,11/15/2019,19:55:00,possibly rabbits
Anteater_2,AT,IMG_2170,2,coyote,1,11/15/2019,20:13:00, 
Anteater_2,AT,IMG_2173,3,coyote,2,11/15/2019,20:23:00, 
Anteater_2,AT,IMG_2178,3,human,1,11/16/2019,7:42:00, 
Anteater_2,AT,IMG_2181,1,human,2,11/16/2019,11:54:00, 
Anteater_2,AT,IMG_2184,1,human,2,11/16/2019,13:12:00, 
Anteater_2,AT,IMG_2187,1,human,1,11/16/2019,13:16:00, 
Anteater_2,AT,IMG_2190,1,human,1,11/16/2019,13:30:00, 
Anteater_2,AT,IMG_2193,1,human,1,11/16/2019,13:37:00, 
Anteater_2,AT,IMG_2196,1,human,2,11/16/2019,13:38:00, 
Anteater_2,AT,IMG_2199,1,human,1,11/16/2019,14:43:00, 
Anteater_2,AT,IMG_2202,1,human,2,11/16/2019,15:28:00, 
Anteater_2,AT,IMG_2205,1,human,3,11/16/2019,17:22:00, 
Anteater_2,AT,IMG_2208,1,human,2,11/16/2019,17:24:00, 
Anteater_2,AT,IMG_2211,1,human,2,11/16/2019,17:42:00, 
Anteater_2,AT,IMG_2220,2,human,1,11/17/2019,8:48:00, 
Anteater_2,AT,IMG_2223,1,human,1,11/17/2019,10:09:00, 
Anteater_2,AT,IMG_2226,1,human,1,11/17/2019,10:13:00, 
Anteater_2,AT,IMG_2229,1,human,1,11/17/2019,17:25:00, 
Anteater_2,AT,IMG_2232,1,human,1,11/17/2019,17:54:00, 
Anteater_2,AT,IMG_2235,2,coyote,1,11/17/2019,19:10:00, 
Anteater_2,AT,IMG_2238,2,human,1,11/17/2019,19:25:00, 
Anteater_2,AT,IMG_2241,2,rabbit,1,11/17/2019,21:55:00, 
Anteater_2,AT,IMG_2247,2,rabbit,1,11/17/2019,23:02:00, 
Anteater_2,AT,IMG_2250,3,unknown,1,11/18/2019,6:51:00, 
Anteater_2,AT,IMG_2254,2,rabbit,1,11/18/2019,6:55:00, 
Anteater_2,AT,IMG_2259,3,rabbit,1,11/18/2019,7:13:00, 
Anteater_2,AT,IMG_2262,2,human,1,11/18/2019,8:05:00, 
Anteater_2,AT,IMG_2266,2,human,1,11/18/2019,8:37:00, 
Anteater_2,AT,IMG_2266,2,domestic dog,1,11/18/2019,8:37:00, 
Anteater_2,AT,IMG_2268,2,human,1,11/18/2019,9:39:00, 
Anteater_2,AT,IMG_2271,2,human,1,11/18/2019,9:44:00, 
Anteater_2,AT,IMG_2275,1,human,1,11/18/2019,12:15:00, 
Anteater_2,AT,IMG_2275,1,domestic dog,1,11/18/2019,12:15:00, 
Anteater_2,AT,IMG_2277,2,rabbit,2,11/18/2019,19:33:00, 
Anteater_2,AT,IMG_2280,2,human,1,11/18/2019,21:18:00, 
Anteater_2,AT,IMG_2284,2,rabbit,1,11/19/2019,2:02:00, 
Anteater_2,AT,IMG_2287,2,rabbit,1,11/19/2019,2:55:00, 
Anteater_2,AT,IMG_2292,3,unknown,1,11/19/2019,3:47:00, 
Anteater_2,AT,IMG_2296,2,rabbit,1,11/19/2019,6:37:00, 
Anteater_2,AT,IMG_2299,2,rabbit,1,11/19/2019,6:44:00, 
Anteater_2,AT,IMG_2302,3,rabbit,2,11/19/2019,6:54:00, 
Anteater_2,AT,IMG_2305,2,rabbit,1,11/19/2019,7:00:00, 
Anteater_2,AT,IMG_2307,2,rabbit,1,11/19/2019,7:06:00, 
Anteater_2,AT,IMG_2310,1,human,1,11/19/2019,7:32:00, 
Anteater_2,AT,IMG_2313,1,human,2,11/19/2019,7:50:00, 
Anteater_2,AT,IMG_2319,3,rabbit,1,11/19/2019,20:02:00, 
Anteater_2,AT,IMG_2322,3,rabbit,2,11/19/2019,20:06:00, 
Anteater_2,AT,IMG_2325,3,coyote,1,11/20/2020,0:12:00, 
Anteater_2,AT,IMG_2332,2,rabbit,1,11/20/2020,3:19:00, 
Anteater_2,AT,IMG_2334,2,rabbit,1,11/20/2020,3:34:00, 
Anteater_2,AT,IMG_2337,3,rabbit,1,11/20/2020,6:52:00, 
Anteater_2,AT,IMG_2338,2,rabbit,1,11/20/2020,6:52:00, 
Anteater_2,AT,IMG_2343,1,human,1,11/20/2020,11:29:00, 
Anteater_2,AT,IMG_2346,1,human,1,11/20/2020,11:37:00, 
Anteater_2,AT,IMG_2352,2,rabbit,2,11/20/2020,18:39:00, 
Anteater_2,AT,IMG_2355,2,human,1,11/21/2020,8:53:00, 
Anteater_2,AT,IMG_2361,2,human,1,11/21/2020,9:57:00, 
Anteater_2,AT,IMG_2370,1,human,2,11/21/2020,17:00:00, 
Anteater_2,AT,IMG_2373,2,coyote,1,11/21/2020,18:46:00, 
Anteater_2,AT,IMG_2376,3,coyote,1,11/22/2019,2:18:00, 
Anteater_2,AT,IMG_2382,3,human,1,11/22/2019,8:06:00, 
Anteater_2,AT,IMG_2385,1,human,1,11/22/2019,10:51:00, 
Anteater_2,AT,IMG_2388,1,human,1,11/22/2019,10:59:00, 
Anteater_2,AT,IMG_2391,1,human,1,11/22/2019,14:42:00, 
Anteater_2,AT,IMG_2394,1,human,1,11/22/2019,14:59:00, 
Anteater_2,AT,IMG_2397,1,human,1,11/22/2019,15:14:00, 
Anteater_2,AT,IMG_0005,1,human,1,11/22/2019,15:28:00, 
Anteater_2,AT,IMG_0008,1,human,1,11/22/2019,16:24:00, 
Anteater_2,AT,IMG_0012,1,human,1,11/22/2019,16:39:00, 
Anteater_2,AT,IMG_0015,3,coyote,1,11/23/2019,1:36:00, 
Anteater_2,AT,IMG_0018,2,rabbit,1,11/23/2019,3:26:00, 
Anteater_2,AT,IMG_0021,2,rabbit,2,11/23/2019,3:28:00, 
Anteater_2,AT,IMG_0025,2,rabbit,2,11/23/2019,3:31:00, 
Anteater_2,AT,IMG_0028,2,rabbit,2,11/23/2019,3:34:00, 
Anteater_2,AT,IMG_0030,2,coyote,1,11/23/2019,4:16:00, 
Anteater_2,AT,IMG_0032,3,rabbit,1,11/23/2019,6:33:00, 
Anteater_2,AT,IMG_0036,2,rabbit,1,11/23/2019,6:50:00, 
Anteater_2,AT,IMG_0038,3,unknown,1,11/23/2019,7:04:00, 
Anteater_2,AT,IMG_0050,1,human,3,11/23/2019,15:13:00, 
Anteater_2,AT,IMG_0053,1,human,1,11/23/2019,15:27:00, 
Anteater_2,AT,IMG_0056,1,human,3,11/23/2019,15:49:00, 
Anteater_2,AT,IMG_0059,1,human,1,11/23/2019,16:01:00, 
Anteater_2,AT,IMG_0059,1,domestic dog,1,11/23/2019,16:01:00, 
Anteater_2,AT,IMG_0063,1,human,1,11/23/2019,16:16:00, 
Anteater_2,AT,IMG_0063,1,domestic dog,1,11/23/2019,16:16:00, 
Anteater_2,AT,IMG_0066,1,human,2,11/23/2019,16:18:00, 
Anteater_2,AT,IMG_0068,1,human,2,11/23/2019,16:35:00, 
Anteater_2,AT,IMG_0072,1,human,4,11/23/2019,16:38:00, 
Anteater_2,AT,IMG_0075,1,human,2,11/23/2019,16:41:00, 
Anteater_2,AT,IMG_0077,1,human,1,11/23/2019,17:31:00, 
Anteater_2,AT,IMG_0082,2,coyote,1,11/23/2019,19:01:00, 
Anteater_2,AT,IMG_0085,2,rabbit,1,11/24/2019,6:27:00, 
Anteater_2,AT,IMG_0087,2,coyote,1,11/24/2019,6:36:00, 
Anteater_2,AT,IMG_0089,3,unknown,1,11/24/2019,7:01:00, 
Anteater_2,AT,IMG_0093,2,rabbit,1,11/24/2019,7:03:00, 
Anteater_2,AT,IMG_0095,3,unknown,1,11/24/2019,7:05:00, 
Anteater_2,AT,IMG_0098,2,human,1,11/24/2019,7:32:00, 
Anteater_2,AT,IMG_0108,2,human,2,11/24/2019,9:40:00, 
Anteater_2,AT,IMG_0111,2,human,1,11/24/2019,9:59:00, 
Anteater_2,AT,IMG_0111,2,domestic dog,2,11/24/2019,9:59:00, 
Anteater_2,AT,IMG_0114,1,human,1,11/24/2019,11:06:00, 
Anteater_2,AT,IMG_0116,1,human,1,11/24/2019,11:10:00, 
Anteater_2,AT,IMG_0122,1,human,1,11/24/2019,11:27:00, 
Anteater_2,AT,IMG_0126,1,human,1,11/24/2019,11:33:00, 
Anteater_2,AT,IMG_0128,1,human,1,11/24/2019,11:53:00, 
Anteater_2,AT,IMG_0132,1,human,1,11/24/2019,11:57:00, 
Anteater_2,AT,IMG_0137,1,human,3,11/24/2019,13:44:00, 
Anteater_2,AT,IMG_0141,1,human,3,11/24/2019,14:06:00, 
Anteater_2,AT,IMG_0146,1,human,1,11/24/2019,14:53:00, 
Anteater_2,AT,IMG_0149,1,human,1,11/24/2019,15:12:00, 
Anteater_2,AT,IMG_0153,1,human,1,11/24/2019,17:55:00, 
Anteater_2,AT,IMG_0156,1,coyote,1,11/24/2019,18:31:00, 
Anteater_2,AT,IMG_0159,3,coyote,1,11/24/2019,19:01:00, 
Anteater_2,AT,IMG_0162,2,coyote,3,11/24/2019,23:36:00, 
Anteater_2,AT,IMG_0168,2,rabbit,1,11/25/2019,0:23:00, 
Anteater_2,AT,IMG_0171,2,rabbit,1,11/25/2019,0:44:00, 
Anteater_2,AT,IMG_0174,2,rabbit,2,11/25/2019,0:45:00, 
Anteater_2,AT,IMG_0177,2,rabbit,2,11/25/2019,0:46:00, 
Anteater_2,AT,IMG_0179,3,rabbit,1,11/25/2019,3:07:00, 
Anteater_2,AT,IMG_0183,2,rabbit,2,11/25/2019,4:31:00, 
Anteater_2,AT,IMG_0186,1,rabbit,1,11/25/2019,4:32:00, 
Anteater_2,AT,IMG_0190,3,rabbit,2,11/25/2019,4:34:00, 
Anteater_2,AT,IMG_0193,2,rabbit,1,11/25/2019,4:35:00, 
Anteater_2,AT,IMG_0195,3,rabbit,1,11/25/2019,4:37:00, 
Anteater_2,AT,IMG_0199,3,unknown,1,11/25/2019,4:39:00, 
Anteater_2,AT,IMG_0200,2,rabbit,1,11/25/2019,4:44:00, 
Anteater_2,AT,IMG_0204,2,coyote,1,11/25/2019,4:54:00, 
Anteater_2,AT,IMG_0206,3,unknown,1,11/25/2019,5:11:00, 
Anteater_2,AT,IMG_0209,2,coyote,1,11/25/2019,5:28:00, 
Anteater_2,AT,IMG_0212,3,human,1,11/25/2019,8:03:00, 
Anteater_2,AT,IMG_0215,2,human,1,11/25/2019,10:00:00, 
Anteater_2,AT,IMG_0218,2,human,1,11/25/2019,10:04:00, 
Anteater_2,AT,IMG_0222,1,human,1,11/25/2019,11:16:00, 
Anteater_2,AT,IMG_0222,1,domestic dog,1,11/25/2019,11:16:00, 
Anteater_2,AT,IMG_0224,1,human,1,11/25/2019,12:59:00, 
Anteater_2,AT,IMG_0227,1,human,1,11/25/2019,13:07:00, 
Anteater_2,AT,IMG_0236,1,human,1,11/25/2019,15:23:00, 
Anteater_2,AT,IMG_0239,1,human,1,11/25/2019,15:30:00, 
Anteater_2,AT,IMG_0245,1,human,1,11/25/2019,15:42:00, 
Anteater_2,AT,IMG_0248,1,human,2,11/25/2019,17:03:00, 
Anteater_2,AT,IMG_0252,1,human,2,11/25/2019,17:41:00, 
Anteater_2,AT,IMG_0255,3,coyote,2,11/25/2019,19:59:00, 
Anteater_2,AT,IMG_0257,1,human,1,11/26/2019,7:33:00, 
Anteater_2,AT,IMG_0266,1,human,1,11/26/2019,15:52:00, 
Anteater_2,AT,IMG_0270,1,human,1,11/26/2019,16:00:00, 
Anteater_2,AT,IMG_0272,1,human,1,11/26/2019,16:08:00, 
Anteater_2,AT,IMG_0277,1,human,1,11/26/2019,16:11:00, 
Anteater_2,AT,IMG_0278,2,human,1,11/26/2019,17:50:00, 
Anteater_2,AT,IMG_0282,3,rabbit,2,11/26/2019,20:24:00, 
Anteater_2,AT,IMG_0287,2,rabbit,1,11/27/2019,4:47:00, 
Anteater_2,AT,IMG_0290,3,coyote,1,11/27/2019,5:32:00, 
Anteater_2,AT,IMG_0294,2,coyote,1,11/27/2019,6:50:00, 
Anteater_2,AT,IMG_0296,3,rabbit,1,11/27/2019,6:58:00, 
Anteater_2,AT,IMG_0299,1,human,1,11/27/2019,16:33:00, 
Anteater_2,AT,IMG_0302,1,human,1,11/27/2019,16:45:00, 
Anteater_2,AT,IMG_0308,3,coyote,1,11/27/2019,19:33:00, 
Anteater_2,AT,IMG_0312,2,rabbit,1,11/27/2019,21:39:00, 
Anteater_2,AT,IMG_0314,3,coyote,1,11/28/2019,0:25:00, 
Anteater_2,AT,IMG_0317,2,rabbit,1,11/28/2019,5:12:00, 
Anteater_2,AT,IMG_0323,1,human,1,11/29/2019,15:30:00, 
Anteater_2,AT,IMG_0326,1,human,1,11/29/2019,15:38:00, 
Anteater_2,AT,IMG_0330,2,rabbit,2,11/29/2019,19:29:00, 
Anteater_2,AT,IMG_0334,2,rabbit,2,11/29/2019,19:36:00, 
Anteater_2,AT,IMG_0335,2,human,1,11/29/2019,20:23:00, 
Anteater_2,AT,IMG_0339,2,human,1,11/30/2019,9:01:00, 
Anteater_2,AT,IMG_0342,2,human,1,11/30/2019,9:11:00, 
Anteater_2,AT,IMG_0345,2,human,4,11/30/2019,9:53:00, 
Anteater_2,AT,IMG_0349,1,human,3,11/30/2019,10:19:00, 
Anteater_2,AT,IMG_0350,1,human,1,11/30/2019,11:05:00, 
Anteater_2,AT,IMG_0350,1,domestic dog,2,11/30/2019,11:05:00, 
Anteater_2,AT,IMG_0356,1,human,1,11/30/2019,17:20:00, 
Anteater_2,AT,IMG_0359,1,human,1,11/30/2019,17:28:00, 
Anteater_2,AT,IMG_0363,2,rabbit,1,11/30/2019,18:03:00, 
Anteater_2,AT,IMG_0366,3,rabbit,2,11/30/2019,18:20:00, 
Anteater_2,AT,IMG_0368,3,rabbit,1,11/30/2019,18:29:00, 
Anteater_2,AT,IMG_0372,2,rabbit,1,11/30/2019,18:36:00, 
Anteater_2,AT,IMG_0374,2,rabbit,1,11/30/2019,18:40:00, 
Anteater_2,AT,IMG_0377,3,rabbit,1,11/30/2019,18:43:00, 
Anteater_2,AT,IMG_0380,2,rabbit,1,11/30/2019,18:56:00, 
Anteater_2,AT,IMG_0383,3,rabbit,1,11/30/2019,19:27:00, 
Anteater_2,AT,IMG_0386,1,rabbit,1,11/30/2019,20:25:00, 
Anteater_2,AT,IMG_0391,2,rabbit,1,11/30/2019,21:43:00, 
Anteater_2,AT,IMG_0392,3,rabbit,1,11/30/2019,22:15:00, 
Anteater_2,AT,IMG_0395,3,rabbit,1,12/1/2019,0:52:00, 
Anteater_2,AT,IMG_0399,2,coyote,1,12/1/2019,1:20:00, 
Anteater_2,AT,IMG_0403,2,rabbit,1,12/1/2019,1:55:00, 
Anteater_2,AT,IMG_0404,2,rabbit,1,12/1/2019,2:06:00, 
Anteater_2,AT,IMG_0409,2,rabbit,2,12/1/2019,2:09:00, 
Anteater_2,AT,IMG_0415,2,rabbit,1,12/1/2019,6:38:00, 
Anteater_2,AT,IMG_0416,1,human,1,12/1/2019,10:55:00, 
Anteater_2,AT,IMG_0419,1,human,1,12/1/2019,11:00:00, 
Anteater_2,AT,IMG_0422,1,bird,1,12/1/2019,11:39:00, 
Anteater_2,AT,IMG_0428,1,human,1,12/1/2019,16:40:00, 
Anteater_2,AT,IMG_0431,1,human,1,12/1/2019,17:31:00, 
Anteater_2,AT,IMG_0434,3,rabbit,1,12/1/2019,22:07:00, 
Anteater_2,AT,IMG_0438,2,coyote,1,12/2/2019,3:20:00, 
Anteater_2,AT,IMG_0440,2,coyote,1,12/2/2019,4:47:00, 
Anteater_2,AT,IMG_0444,2,rabbit,1,12/2/2019,6:37:00, 
Anteater_2,AT,IMG_0447,2,human,1,12/2/2019,9:10:00, 
Anteater_2,AT,IMG_0449,2,human,1,12/2/2019,9:33:00, 
Anteater_2,AT,IMG_0452,2,human,1,12/2/2019,9:37:00, 
Anteater_2,AT,IMG_0455,2,human,1,12/2/2019,9:58:00, 
Anteater_2,AT,IMG_0461,2,raccoon,2,12/2/2019,18:59:00, 
Anteater_2,AT,IMG_0469,2,coyote,1,12/2/2019,23:59:00, 
Anteater_2,AT,IMG_0471,2,rabbit,1,12/3/2019,2:09:00, 
Anteater_2,AT,IMG_0474,2,rabbit,1,12/3/2019,3:45:00, 
Anteater_2,AT,IMG_0483,2,rabbit,1,12/3/2019,4:33:00, 
Anteater_2,AT,IMG_0486,2,rabbit,1,12/3/2019,4:53:00, 
Anteater_2,AT,IMG_0488,2,rabbit,1,12/3/2019,4:56:00, 
Anteater_2,AT,IMG_0492,2,rabbit,2,12/3/2019,5:04:00, 
Anteater_2,AT,IMG_0494,2,rabbit,2,12/3/2019,5:06:00, 
Anteater_2,AT,IMG_0499,2,rabbit,1,12/3/2019,5:25:00, 
Anteater_2,AT,IMG_0501,2,rabbit,1,12/3/2019,5:44:00, 
Anteater_2,AT,IMG_0503,3,rabbit,1,12/3/2019,6:16:00, 
Anteater_2,AT,IMG_0506,3,rabbit,2,12/3/2019,7:06:00, 
Anteater_2,AT,IMG_0508,2,rabbit,1,12/3/2019,7:06:00, 
Anteater_2,AT,IMG_0509,3,rabbit,1,12/3/2019,7:15:00, 
Anteater_2,AT,IMG_0512,1,human,1,12/3/2019,7:49:00, 
Anteater_2,AT,IMG_0518,3,unknown,1,12/3/2019,20:17:00, 
Anteater_2,AT,IMG_0524,3,unknown,1,12/3/2019,22:13:00, 
Anteater_2,AT,IMG_0527,3,unknown,1,12/3/2019,22:15:00, 
Anteater_2,AT,IMG_0530,3,rabbit,1,12/3/2019,22:40:00, 
Anteater_2,AT,IMG_0533,2,rabbit,1,12/3/2019,22:44:00, 
Anteater_2,AT,IMG_0535,2,rabbit,2,12/3/2019,22:44:00, 
Anteater_2,AT,IMG_0537,2,rabbit,2,12/4/2019,3:16:00, 
Anteater_2,AT,IMG_0541,2,rabbit,2,12/4/2019,3:20:00, 
Anteater_2,AT,IMG_0542,3,coyote,1,12/4/2019,6:04:00, 
Anteater_2,AT,IMG_0546,2,human,2,12/4/2019,17:50:00, 
Anteater_2,AT,IMG_0549,2,human,2,12/4/2019,17:52:00, 
Anteater_2,AT,IMG_0554,1,human,1,12/5/2019,11:16:00, 
Anteater_2,AT,IMG_0554,1,domestic dog,1,12/5/2019,11:16:00, 
Anteater_2,AT,IMG_0560,2,rabbit,2,12/5/2019,19:53:00, 
Anteater_2,AT,IMG_0564,2,rabbit,3,12/5/2019,19:59:00, 
Anteater_2,AT,IMG_0567,2,coyote,3,12/5/2019,20:58:00, 
Anteater_2,AT,IMG_0570,2,coyote,1,12/5/2019,21:58:00, 
Anteater_2,AT,IMG_0574,2,rabbit,1,12/5/2019,22:07:00, 
Anteater_2,AT,IMG_0577,2,rabbit,1,12/5/2019,22:14:00, 
Anteater_2,AT,IMG_0581,2,human,1,12/6/2019,8:36:00, 
Anteater_2,AT,IMG_0585,2,human,1,12/6/2019,8:40:00, 
Anteater_2,AT,IMG_0587,1,human,1,12/6/2019,11:04:00, 
Anteater_2,AT,IMG_0590,1,human,1,12/6/2019,11:16:00, 
Anteater_2,AT,IMG_0595,1,human,1,12/6/2019,12:33:00, 
Anteater_2,AT,IMG_0595,1,domestic dog,1,12/6/2019,12:33:00, 
Anteater_2,AT,IMG_0597,2,human,1,12/6/2019,20:27:00, 
Anteater_2,AT,IMG_0600,2,human,1,12/6/2019,22:45:00, 
Anteater_2,AT,IMG_0603,3,coyote,1,12/6/2019,23:20:00, 
Anteater_2,AT,IMG_0606,2,rabbit,1,12/7/2019,3:13:00, 
Anteater_2,AT,IMG_0609,2,rabbit,1,12/7/2019,6:39:00, 
Anteater_2,AT,IMG_0611,1,human,1,12/7/2019,8:50:00, 
Anteater_2,AT,IMG_0615,1,human,1,12/7/2019,8:54:00, 
Anteater_2,AT,IMG_0619,1,human,1,12/7/2019,8:56:00, 
Anteater_2,AT,IMG_0619,1,domestic dog,1,12/7/2019,8:56:00, 
Anteater_2,AT,IMG_0621,1,human,1,12/7/2019,9:34:00, 
Anteater_2,AT,IMG_0623,1,human,1,12/7/2019,10:34:00, 
Anteater_2,AT,IMG_0626,1,human,1,12/7/2019,10:41:00, 
Anteater_2,AT,IMG_0631,1,human,2,12/7/2019,13:33:00, 
Anteater_2,AT,IMG_0633,2,rabbit,2,12/7/2019,23:03:00, 
Anteater_2,AT,IMG_0636,2,rabbit,1,12/7/2019,23:06:00, 
Anteater_2,AT,IMG_0638,2,coyote,1,12/8/2019,2:07:00, 
Anteater_2,AT,IMG_0642,2,rabbit,1,12/8/2019,2:56:00, 
Anteater_2,AT,IMG_0645,2,rabbit,1,12/8/2019,3:08:00, 
Anteater_2,AT,IMG_0647,3,rabbit,1,12/8/2019,3:17:00, 
Anteater_2,AT,IMG_0651,2,rabbit,1,12/8/2019,3:19:00, 
Anteater_2,AT,IMG_0653,1,human,2,12/8/2019,12:55:00, 
